pH,Turbidity,Total Phosphorus (TP),Specific Conductance (Field),Water Temperature (Field),Total Suspended Solids (TSS),Nitrate (NO3-N),Ammonia (NH3-N),True Color,Total Organic Carbon (TOC),Total Dissolved Phosphorus (TDP),NOx (Calculated),Nitrite (NO2-N),Sulphate (SO4),Total Alkalinity,Chloride (Cl),Potassium (K)(Dissolved),Sodium (Na)(Dissolved),Magnesium (Mg)(Dissolved),Calcium (Ca)(Dissolved),Sodium Adsorption Ratio (SAR)(Calculated),Dissolved Oxygen (Field),Total Kjeldahl Nitrogen (TKN),Hardness,Fluoride (F),contaminated
8.3,2.28,0.034,374.7,4.5,4.8,0.677,0.05,2.8,2.7,0.009,0.684,0.007,51.0,132.9,8.0,1.2,7.4,15.9,47.4,1.32,12.12,0.21,185.0,0.13,1
8.4,36.1,0.051,568.2,10.0,52.6,0.008,0.05,16.0,6.2,0.007,0.008,0.003,19.0,283.4,18.0,3.1,26.0,22.0,68.0,3.88,10.91,0.482,253.0,0.13,1
8.235999999999997,18.0,0.018069999999999996,343.827,9.66485,31.242000000000015,0.050269999999999995,0.048999999999999926,7.843999999999999,2.5860000000000007,0.0039400000000000025,0.050739999999999945,0.005050000000000003,56.720999999999975,144.49699999999999,10.325,1.1050000000000002,8.043000000000001,15.858000000000006,53.83799999999999,1.3715999999999997,10.151500000000002,0.21158999999999992,199.61,0.24979999999999986,0
8.279,8.3565,0.014,408.60900000000015,9.8,8.666999999999996,0.026,0.05699999999999991,15.285999999999996,5.376999999999998,0.005160000000000003,0.026,0.005,13.8,204.205,15.308999999999996,2.8840000000000003,19.474999999999998,16.444,55.987999999999985,3.2126999999999994,10.123600000000003,0.3494200000000001,208.87,0.11789999999999995,1
8.3,7.66,0.009,399.0,14.6,12.5,0.096,0.1,2.7,1.2,0.002,0.096,0.0044,45.8,162.4,3.8,1.0,3.7,16.2,58.5,0.61,8.1,0.07,208.0,0.26,1
8.4,1.6,0.004,293.1,14.9,2.0,0.089,0.05,2.0,0.9,0.002,0.091,0.005,34.3,119.0,1.5,0.5,1.9,13.1,41.0,0.36,7.77,0.13,151.0,0.12,0
8.2,22.0,0.154,1545.0,18.0,27.6,0.369,0.21,18.6,8.9,0.029,0.393,0.024,227.0,327.0,199.0,6.6,176.0,56.8,84.5,21.0,5.41,1.28,445.0,0.22,1
8.4,0.47,0.004,422.0,16.7,0.5,0.327,0.04,4.0,1.6,0.007,0.327,0.002,55.7,145.5,18.1,1.1,9.6,17.7,51.2,1.64,10.1,0.17,213.0,0.22,1
8.2,1.02,0.003,370.0,0.0,2.1,0.162,0.04,1.0,0.7,0.003,0.162,0.002,50.9,142.1,3.3,0.6,3.3,15.1,52.9,0.57,13.9,0.094,190.0,0.16,0
8.4,1.5,0.008,318.1,4.2,0.5,0.093,0.04,1.0,0.9,0.002,0.101,0.008,39.7,128.9,2.2,0.5,2.3,12.9,46.0,0.42,8.3,0.11,169.0,0.09,0
7.7,9.742099999999999,0.07,1020.0,-2.3,12.0,0.7,0.76,9.966000000000006,4.566000000000002,0.03398999999999999,0.7,0.10889800000000006,111.0,454.7,11.1,5.9,67.4,54.3,89.6,7.95,11.4895,0.57,439.21,0.7407999999999997,0
8.1,1.78,0.026,432.5,0.4,0.5,1.307,0.17,4.5,1.6,0.017,1.307,0.002,60.3,148.3,13.2,2.2,12.0,16.5,53.5,2.03,12.6,0.502,204.0,0.17,1
8.2,0.35,0.003,444.9,1.199,2.0,0.057,0.05,5.5,2.6,0.003,0.057,0.005,21.0,219.0,5.0,1.4,9.3,16.5,59.9,1.51,11.77,0.15,217.0,0.1,0
8.3,0.5,0.004,387.0,6.5,0.5,0.055940000000000045,0.04799999999999994,2.2,1.3,0.002,0.056070000000000036,0.003948000000000004,63.665,144.3665,10.455999999999994,0.9297000000000005,7.472999999999997,17.121999999999993,54.558000000000014,1.2527999999999997,11.0,0.16933000000000006,207.67,0.27399999999999997,0
8.2,0.75,0.004,356.7,1.1,0.5,0.157,0.05,1.0,0.6,0.003,0.161,0.004,54.0,140.0,2.2,0.5,2.3,15.2,49.6,0.4,12.54,0.1,190.0,0.15,0
8.3,0.6,0.002,428.7,7.2,1.0,0.049,0.02,1.0,1.3,0.002,0.049,0.002,59.53299999999999,159.28100000000003,18.900999999999996,1.2100000000000002,17.704999999999995,17.814,58.18700000000002,2.8903999999999996,9.5,0.17148999999999998,223.34,0.25169999999999987,1
8.205000000000005,1077.0,0.7737200000000005,353.335,5.58574,1161.2440000000001,0.12332000000000003,0.06519999999999991,30.398000000000003,10.5,0.034110000000000015,0.1297400000000001,0.0038560000000000022,25.598,233.6719999999999,23.557000000000002,3.810999999999998,22.804000000000006,14.578999999999999,39.614000000000004,4.123700000000001,11.3629,1.2607000000000006,170.86,0.14547000000000002,1
8.3,0.53,0.002,370.9,10.6,0.5,0.076,0.02,2.3,0.8,0.002,0.076,0.002,59.886,154.97599999999994,9.784999999999998,1.0088,8.073000000000008,16.927000000000007,57.435999999999986,1.3270999999999988,9.4,0.12683000000000003,215.39,0.2667999999999999,0
8.4,1.62,0.005,279.8,9.0,0.5,0.073,0.04,1.0,0.9,0.003,0.073,0.0044,35.4,124.1,2.0,0.5,2.3,13.1,43.1,0.43,10.9,0.073,161.0,0.12,1
8.5,0.74,0.002,394.58,0.1,1.6,0.228,0.02,1.0,0.6,0.002,0.228,0.002,76.72199999999997,168.541,34.49500000000001,1.2499999999999998,18.52,19.965999999999998,62.74599999999999,2.8871999999999995,13.5,0.16303,245.13,0.282,0
8.249000000000002,52.0,0.06730999999999998,343.32599999999985,11.116219999999998,99.025,0.047,0.01,11.396,3.5300000000000007,0.009960000000000007,0.097,0.05,52.6,138.53700000000003,1.9,0.7,2.6,12.7,48.1,0.47,9.343599999999995,0.2996799999999999,182.63,0.25,0
8.2,0.79,0.006,395.87399999999974,0.16521999999999998,2.0,0.168,0.05,2.0,0.6,0.004,0.168,0.005,61.0,142.0,3.2,0.5,2.8,16.3,55.6,0.46,12.451400000000001,0.14,206.0,0.15,0
8.0,1.09,0.0038600000000000028,430.0,0.0,0.6,0.09751000000000007,0.021400000000000006,1.0,0.3,0.002870000000000002,0.09816000000000007,0.002564000000000002,71.28199999999998,156.69999999999993,25.53100000000001,1.2699999999999998,19.812999999999995,18.96,59.66299999999999,3.1138000000000017,12.151500000000006,0.18058999999999995,229.28,0.25710000000000016,0
8.1,1.14,0.003,325.5,1.7,0.5,0.115,0.04,1.0,0.8,0.002,0.115,0.002,45.4,133.9,1.8,0.4,1.8,13.5,48.8,0.32,14.4,0.137,181.0,0.15,0
8.2,0.63,0.002,398.5,0.3,0.5,0.145,0.04,1.0,1.0,0.002,0.145,0.002,70.1,158.4,1.8,0.7,2.7,16.2,62.6,0.43,13.5,0.07,230.0,0.28,0
8.2,0.69,0.002,410.0,0.0,1.6,0.111,0.02,1.0,0.4,0.002,0.111,0.002,81.4,144.8,1.8,0.5,2.0,18.0,61.5,0.32,12.3,0.04,239.0,0.31,0
8.0,0.96,0.037,446.2,3.0,2.3,1.43,0.14,6.3,1.7,0.026,1.45,0.018,59.0,135.0,19.7,2.3,16.4,17.6,48.3,2.86,10.71,0.39,193.0,0.14,1
8.3,6.65,0.028,326.0,10.6,28.2,0.342,0.05,5.6,2.2,0.009,0.345,0.003,42.0,123.3,4.9,0.8,4.2,12.7,40.9,0.81,10.76,0.22,162.0,0.13,1
8.3,18.6,0.073,948.0,12.9,20.5,0.907,0.9,14.3,8.071,0.023,0.907,0.08,251.3,303.7,71.1,6.0,119.8,51.7,74.5,15.1,8.1,0.752,398.0,0.2829000000000001,1
8.2,1.4,0.007,382.9,0.561,2.0,0.182,0.05,2.0,0.8,0.003,0.182,0.005,55.3,137.0,7.0,0.6,5.3,16.8,52.4,0.9,12.34,0.1,200.0,0.16,0
8.4,0.65,0.003,342.8,12.0,2.0,0.17,0.05,2.0,0.7,0.001,0.172,0.005,36.1,149.0,0.3,0.7,2.6,14.5,47.2,0.47,10.12,0.13,178.0,0.13,0
8.4,0.23,0.008,392.1,7.3,0.5,0.117,0.05,2.6,0.5,0.007,0.117,0.003,77.0,142.5,0.85,0.5,1.7,16.1,59.3,0.28,10.21,0.1,212.0,0.32,0
8.1,1.4,0.036,512.1,5.2,2.0,1.34,0.13,6.3,1.8,0.025,1.53,0.192,55.6,132.0,44.8,2.6,33.0,16.4,41.1,5.547000000000002,9.58,0.39,187.0,0.14,1
8.3,2.45,0.002,427.6,4.0,4.0,0.115,0.04,2.5,0.9,0.002,0.115,0.002,62.0,167.5,4.2,0.8,4.8,18.9,62.2,0.75,11.7,0.15,237.0,0.24,1
8.0,0.55,0.002,440.0,0.0,0.8,0.10044000000000014,0.04979999999999996,1.0,0.6,0.007,0.10024799999999985,0.002798000000000001,76.94599999999997,153.40299999999996,22.96400000000001,1.2219999999999995,19.819999999999997,19.091000000000008,58.548999999999985,3.113400000000001,12.504899999999996,0.21593000000000026,225.41,0.2696999999999999,0
8.4,5.0,0.009800000000000007,347.0,12.005320000000005,9.334999999999999,0.04909999999999999,0.01,6.088000000000002,2.372,0.0032100000000000023,0.0926800000000001,0.04395999999999994,55.36699999999996,144.925,14.691,1.1017,8.963999999999993,15.825,54.07200000000001,1.5332000000000008,9.385599999999998,0.21063999999999988,200.64,0.25170000000000015,0
8.5,8.4,0.468,1343.0,13.9,14.8,0.074,0.05,40.0,15.1,0.358,0.076,0.005,191.0,378.0,120.0,10.1,157.0,54.2,64.2,20.4,6.45,1.41,392.0,0.26,1
8.3,1.41,0.004,322.1,0.5,0.5,0.154,0.04,1.0,0.8,0.002,0.154,0.002,41.0,143.0,7.1,0.6,5.6,15.2,50.0,0.98,13.3,0.1,189.0,0.13,0
8.2,1.44,0.017,374.8,8.0,3.1,1.058,0.04,4.5,1.8,0.007,1.058,0.0044,46.2,132.1,10.1,1.7,9.6,14.9,46.4,1.73,11.1,0.191,174.0,0.13,1
8.1,0.52,0.002,414.0,0.1,2.3,0.142,0.04,1.0,0.7,0.001,0.142,0.002,67.4,153.6,1.6,0.6,2.4,16.6,62.9,0.38,12.9,0.145,224.0,0.27,0
8.3,6.65,0.019,323.3,15.5,18.0,0.525,0.05,4.9,1.4,0.003,0.532,0.007,44.0,115.9,9.0,1.0,8.6,13.4,38.5,1.69,10.55,0.29,143.0,0.11,1
8.1,0.9,0.003,410.5,0.9,3.1,0.145,0.04,1.0,0.7,0.002,0.145,0.002,78.0,153.9,1.5,0.7,2.7,17.6,61.6,0.43,13.3,0.07,234.0,0.26,0
8.27799999999999,1.9,0.0034600000000000026,384.7298,4.791320000000002,2.485000000000001,0.05499999999999997,0.020199999999999982,1.4400000000000004,1.0350000000000004,0.0020400000000000014,0.05499999999999997,0.0024800000000000017,60.53299999999999,162.59500000000008,10.462999999999997,1.04,7.737,17.474,58.713,1.2575999999999992,11.656200000000002,0.12638000000000005,220.94,0.2795,1
8.2,1.1,0.007,425.9,4.3,2.0,0.136,0.05,2.3,1.1,0.003,0.138,0.005,73.6,162.0,21.5,1.1,14.2,19.6,62.2,2.22,13.84,0.1,236.0,0.24,0
8.4,21.6,0.038,501.9,6.4,17.0,0.005,0.05,30.6,9.6,0.01,0.005330000000000004,0.003,20.0,222.0,27.0,2.8,21.9,18.3,57.4,3.56,12.27,0.59,222.0,0.12,1
8.316999999999993,3.1596999999999995,0.0051500000000000035,357.82200000000006,12.0,4.888,0.06400000000000004,0.024000000000000018,4.348,1.683000000000001,0.0020800000000000016,0.06400000000000004,0.0026880000000000016,45.19500000000002,151.31500000000008,6.679000000000001,1.0537999999999996,6.2520000000000024,15.413000000000002,53.33500000000001,1.075199999999999,9.296700000000001,0.15023,196.83,0.24880000000000002,1
8.3,0.72,0.005,362.8,5.6,0.5,0.009,0.1,9.6,4.0,0.004,0.009,0.003,11.0,182.7,4.0,1.2,7.6,12.0,49.0,1.38,12.0,0.298,176.0,0.09,1
7.7,0.46,0.011869999999999999,472.0,3.9349499999999993,0.871,0.09994999999999983,0.04749999999999997,6.469999999999999,3.760000000000001,0.007390000000000005,0.10002399999999984,0.0038520000000000026,59.43600000000001,196.3,21.650000000000013,2.5549999999999993,22.006,21.378000000000007,67.51799999999997,3.3663000000000007,10.870700000000001,0.28843000000000013,255.0,0.25850000000000006,0
8.3,0.21,0.007,417.7,10.316,2.0,0.087,0.05,2.0,0.5,0.005,0.087,0.005,80.9,143.0,0.6,0.5,1.5,16.7,54.4,0.26,9.74,0.1,205.0,0.32,0
8.3,0.95,0.003,298.37399999999997,14.342270000000006,2.006,0.063,0.05,2.0,0.9,0.001,0.066,0.005,41.7,116.0,1.9,0.5,2.0,13.6,38.8,0.39,9.278400000000001,0.1,153.0,0.12,0
8.4,1.04,0.003,317.0,4.0,0.5,0.088,0.04,1.0,0.8,0.001,0.088,0.002,40.0,126.3,1.7,0.5,2.2,13.0,43.0,0.42,12.3,0.367,165.0,0.09,0
8.3,1.17,0.004,339.0,0.0,2.2,0.12,0.04,1.0,0.9,0.001,0.12,0.002,45.0,132.8,2.2,0.5,2.3,14.0,48.0,0.41,12.9,0.085,180.0,0.1,0
8.3,1.49,0.003,401.7,0.3,2.2,0.098,0.02,1.0,0.6,0.002,0.098,0.002,71.135,152.296,30.76200000000001,1.18,18.250999999999994,18.048,58.97200000000001,2.9457000000000004,13.6,0.13072,225.05,0.26750000000000024,0
8.3,0.55,0.003,351.4,9.4,0.5,0.066,0.04,1.0,0.9,0.002,0.066,0.0044,50.5,136.8,1.0,0.6,1.5,14.7,53.6,0.26,8.8,0.083,165.0,0.27,0
8.3,1.07,0.027,450.2,1.2,0.5,0.157,0.05,1.0,0.9,0.003,0.157,0.003,69.0,164.3,6.5,0.9,4.9,17.0,61.0,0.78,13.38,0.14,233.0,0.29,0
8.2,2.1,0.006,388.2,2.306,5.1,0.202,0.05,2.0,0.7,0.001,0.202,0.005,52.5,142.0,4.8,0.5,4.0,15.0,54.8,0.68,11.59,0.1,199.0,0.14,0
8.3,3.9,0.029,864.0,9.0,5.6,1.22,0.05,12.0,5.2,0.014,1.22,0.005,95.2,380.0,26.6,5.3,60.6,49.1,74.5,7.7,9.29,0.54,387.0,0.17,1
8.3,10.2,0.013,329.5,8.4,19.3,0.082,0.02,2.0,1.5,0.005,0.082,0.002,45.4,135.4579999999999,1.2,0.6,1.9,13.2,49.6,0.34,10.7,0.10273999999999997,176.26,0.23,0
8.2,16.5,0.018,245.8,13.47,17.250999999999998,0.108,0.05,5.1,1.3,0.004,0.108,0.003,29.0,104.9,1.2,0.4,1.5,10.8,33.9,0.32,9.48,0.1,127.0,0.12,0
8.2,19.7872,0.27,610.0,5.5,23.2,0.3,0.31,89.671,16.557,0.16498000000000002,0.3,0.015785999999999988,83.5,234.1,22.0,12.4,67.5,27.0,47.0,11.1,10.816699999999994,1.7728600000000003,228.96,0.20160000000000003,0
8.5,8.808899999999998,0.07,885.0,14.5,4.0,0.6,0.9,34.21099999999999,10.839000000000008,0.03926,0.5998500000000009,0.08,83.9,416.1,18.0,7.3,67.1,49.7,73.3,8.56,9.475000000000001,1.01,389.0,0.2634000000000001,1
8.3,6.06,0.009,395.0,12.08,11.251000000000001,0.148,0.05,5.3,2.6,0.002,0.148,0.003,65.0,144.2,3.6,0.81,4.2,15.0,47.0,0.75,9.06,0.32,205.0,0.26,0
7.6,3.27,0.066,2134.0,0.0,2.6,0.6,0.9,14.8,10.7,0.043,0.5996600000000005,0.15,341.4,500.0,205.2,10.6,294.7,64.8,90.6,33.4,5.1,1.687,493.0,0.37729999999999997,0
8.2,0.18,0.002,399.6,2.0,0.5,0.11,0.04,1.0,0.5,0.002,0.11,0.002,81.0,134.5,1.1,0.6,1.9,17.0,59.0,0.31,11.6,0.07,215.0,0.33,0
8.4,0.75,0.005,386.6,11.75,1.4239999999999995,0.005,0.05,1.0,1.7,0.002,0.006,0.003,66.0,139.5,4.9,0.9,4.3,17.6,50.7,0.74,9.27,0.12,197.0,0.3,0
8.2,0.14,0.001,439.1,0.016,2.0,0.148,0.05,2.0,0.5,0.001,0.148,0.005,90.6,140.0,1.0,0.4,2.1,19.1,58.7,0.34,12.66,0.1,225.0,0.32,0
8.1,4.2,0.016,421.8,12.168,2.0,0.065,0.06,27.4,9.6,0.011,0.065,0.005,13.1,211.0,4.8,1.0,5.3,14.6,63.7,0.85,9.04,0.38,219.0,0.13,1
8.3,2.4,0.01,367.1,7.1,4.1,0.096,0.05,2.6,1.2,0.004,0.098,0.005,55.3,135.0,8.6,0.7,6.3,16.2,50.4,1.09,11.17,0.13,192.0,0.16,1
8.2,6.49,0.032,391.3,0.3,17.8,0.164,0.03,11.5,3.0,0.01,0.164,0.002,65.28600000000003,147.41799999999998,24.305999999999987,2.305000000000001,21.977000000000018,16.395,57.96500000000001,3.566499999999999,13.0,0.3610499999999998,212.65,0.22440000000000002,1
8.3,1.61,0.003,314.2,0.7,1.1,0.105,0.02,1.0,0.8,0.003,0.105,0.002,38.9,122.4,2.0,0.5,2.1,13.2,43.9,0.39,11.2,0.06,160.0,0.11,0
8.3,1.11,0.004,361.3,7.9,2.4,0.08,0.04,2.0,1.6,0.002,0.08,0.002,52.6,133.5,1.2,0.5,2.1,14.0,52.2,0.37,10.9,0.07,188.0,0.23,0
8.2,6.7,0.019,570.0,4.5,6.7,0.10215999999999989,0.08419999999999993,6.0,2.2,0.013,0.10288000000000012,0.004698000000000001,66.38199999999998,170.66599999999994,30.49899999999999,1.681,23.798000000000016,19.56600000000001,61.042999999999985,3.7779000000000007,14.3,0.2722200000000001,235.36,0.23979999999999993,0
8.1,1.2,0.007,572.0,1.608,2.0,0.163,0.05,2.0,1.1,0.004,0.163,0.005,86.5,178.0,27.2,1.0,14.2,19.4,56.9,2.3,12.33,0.1,222.0,0.28,0
8.325,2.8614999999999986,0.008,444.3990000000001,12.8,2.389000000000001,0.02,0.06569999999999993,16.413999999999998,6.118999999999999,0.004050000000000003,0.02,0.005,2.4,213.429,12.183000000000002,2.9429999999999996,19.262,17.062,57.66899999999999,3.1422999999999974,8.950999999999997,0.35201000000000016,215.35,0.12077,0
8.2,1.7,0.014,793.0,0.021,3.0,1.47,0.05,8.2,3.3,0.005,1.48,0.01,47.5,350.0,30.2,4.0,27.4,44.9,78.2,3.49,12.6,0.28,380.0,0.17,1
8.4,2.19,0.002,361.5,11.7,5.5,0.062,0.02,2.3,0.8,0.002,0.062,0.002,55.187000000000005,143.56350000000003,10.518999999999997,0.8376000000000002,7.457999999999998,16.045999999999996,54.261999999999986,1.2758,9.4,0.11665000000000005,201.96,0.2609999999999999,1
8.4,0.71,0.009,342.0,4.0,2.0,0.014,0.05,4.2,2.1,0.006,0.022,0.008,20.8,201.0,3.4,1.5,9.3,15.9,50.2,1.622499999999999,12.03,0.1,204.0,0.11,1
8.3,4.49,0.057,405.1,7.9,12.0,1.232,0.11,4.2,1.6,0.028,1.256,0.024,56.0,134.5,11.0,1.7,9.3,13.0,44.0,1.74,10.04,0.41,184.0,0.14,1
8.4,0.7,0.003,313.0,9.4,2.0,0.072,0.05,2.0,0.8,0.001,0.072,0.005,43.0,125.0,3.1,0.5,2.8,14.1,42.5,0.52,10.29,0.23,164.0,0.12,0
8.3,1.38,0.005,324.5,6.7,2.2,0.13,0.04,1.0,1.4,0.002,0.13,0.002,36.3,146.1,3.6,0.6,4.1,14.8,50.1,0.72,10.5,0.24,185.0,0.14,1
8.2,2.29,0.029,440.5,0.1,6.8,0.654,0.1,2.2,1.0,0.006,0.658,0.004,49.3,148.6,19.9,1.5,14.8,15.7,49.4,2.59,15.0,0.209,187.0,0.14,1
8.1,1.44,0.024,257.0,0.1,0.5,1.095,0.26,3.6,1.3,0.015,1.095,0.0044,54.4,147.5,13.4,1.8,11.0,17.0,54.0,1.85,12.7,0.477,200.0,0.15,1
8.3,12.0,0.011,259.7,10.0,8.6,0.112,0.05,6.1,1.3,0.002,0.114,0.005,30.6,107.0,1.2,0.4,1.5,11.5,36.4,0.3,9.58,0.34,133.0,0.11,0
8.4,2.5307,0.02,461.0,17.5,0.5,0.12929999999999986,0.12,16.041999999999998,6.288999999999999,0.010740000000000005,0.1313599999999998,0.005262000000000001,22.7,215.4,13.1,2.9,22.7,19.5,47.5,3.92,8.814300000000006,0.45807999999999977,214.21,0.13410000000000002,1
8.4,1.02,0.006,370.7,9.7,2.0,0.019,0.04,2.2,1.3,0.003,0.019,0.002,53.8,149.4,3.3,0.9,3.8,16.1,51.9,0.65,9.1,0.092,199.0,0.26,1
8.29699999999999,1.6,0.0030400000000000023,398.03,7.079410000000007,2.5329999999999995,0.05700000000000008,0.019999999999999973,1.243,0.938,0.0024700000000000017,0.05700000000000009,0.0020100000000000014,61.744999999999976,161.68800000000002,15.851,1.114,11.405,17.971999999999998,59.49600000000002,1.8341000000000003,10.3023,0.15710000000000002,224.27,0.2698,0
8.3,10.693800000000003,0.26,1020.0,17.4,9.0,0.3,0.53,55.55099999999999,16.516000000000002,0.18149,0.3006200000000003,0.06922600000000002,151.4,359.5,36.2,8.7,135.9,35.2,51.3,20.7,7.836499999999998,1.6494700000000009,275.47,0.21140000000000012,1
8.1,1.85,0.027,403.2,2.2,2.4,1.244,0.1,4.8,1.6,0.013,1.265,0.021,52.4,141.1,10.5,1.7,10.1,15.7,48.7,1.78,11.9,0.551,189.0,0.17,0
8.230000000000006,2.1,0.0058500000000000045,388.72,7.252150000000006,2.988999999999999,0.053910000000000007,0.052799999999999965,3.073000000000001,1.383,0.0023900000000000015,0.05400000000000002,0.004840000000000004,64.067,141.57150000000001,8.645,0.8379999999999996,6.329000000000001,15.937999999999999,55.062,1.0541999999999996,10.785599999999999,0.13448000000000002,203.33,0.27080000000000004,0
8.3,11.3,0.011,306.0,12.5,16.444000000000003,0.05031999999999999,0.013400000000000007,5.0,1.2,0.002850000000000002,0.0951300000000001,0.05039999999999993,55.713,153.60500000000005,5.451000000000002,1.1790000000000003,5.522999999999999,16.306,57.17100000000001,0.9092000000000003,9.5766,0.19874000000000003,210.57,0.2717,0
8.1,3.0,0.007,537.0,0.0,7.1,0.201,0.05,2.0,0.7,0.003,0.201,0.005,84.3,164.0,25.6,1.0,16.5,19.7,65.2,2.53,12.69,0.14,244.0,0.29,0
8.3,3.62,0.017,486.6,13.1,6.1,0.07,0.05,9.7,4.9,0.008,0.07,0.003,34.0,246.5,20.0,3.2,24.2,22.3,68.9,3.58,8.71,0.26,249.0,0.14,0
8.0,6.06,0.053,1224.0,-0.1,9.4,1.966,0.05,5.4,4.5,0.025,1.986,0.02,260.0,362.5,210.0,6.3,206.8,61.0,102.3,22.9,12.72,0.68,516.0,0.22,1
8.3,6.2,0.027,1152.0,2.5,6.8,1.09,0.05,11.0,5.2,0.01,1.09,0.003,142.0,279.0,132.0,5.3,106.0,47.5,71.1,13.704000000000006,11.69,0.43,388.0,0.19,1
8.2,2.78,0.004,424.0,3.210880000000001,9.5,0.028,0.02,2.3,0.8,0.002,0.028,0.002,67.07100000000003,157.16950000000003,8.089999999999996,0.9643999999999999,6.689999999999998,16.982999999999997,60.27700000000002,1.0784000000000002,11.983300000000002,0.12768000000000007,222.79,0.2654,1
8.2,2.51,0.005,409.6930000000001,0.0,5.2,0.14,0.1,1.0,0.7,0.004,0.14,0.003,72.0,155.8,1.3,0.6,2.1,17.0,60.0,0.34,14.1,0.07,223.0,0.28,0
8.0,1.2,0.051,468.9,0.001,2.0,1.54,0.28,5.2,1.7,0.038,1.55,0.015,67.5,141.0,21.0,2.2,16.4,17.5,52.2,2.78,12.51,0.52,202.0,0.14,1
8.4,0.37,0.006,410.9,19.9,0.5,0.226,0.05,1.0,0.7,0.004,0.226,0.003,37.0,152.4,0.5,0.6,2.5,14.6,51.6,0.43,7.01,0.1,184.0,0.13,0
8.5,0.6,0.003,296.5,5.9,0.6470000000000001,0.123,0.02,1.0,0.7,0.003,0.123,0.002,65.74100000000003,154.07399999999996,29.034000000000002,1.2049999999999996,18.347,18.38,59.42899999999999,2.9435000000000007,11.9,0.13154,224.59,0.27080000000000015,0
8.1,1.98,0.003,418.0,0.0,1.7,0.0867699999999999,0.049299999999999955,3.0,0.4,0.003,0.08710999999999991,0.004196000000000003,74.52499999999999,151.305,25.607000000000003,1.1989999999999994,18.392999999999994,18.752000000000006,59.317,2.992000000000001,13.174200000000003,0.17584000000000002,224.89,0.26160000000000005,0
8.3,1.1,0.003,344.2,1.4,2.0,0.145,0.05,2.0,0.6,0.002,0.147,0.005,45.2,138.0,1.9,0.5,2.3,15.2,50.8,0.41,11.59,0.1,179.0,0.13,0
8.4,1.19,0.007,360.7,5.9,1.6,0.027,0.02,4.9,3.2,0.003,0.027,0.002,13.3,183.40599999999998,3.9,1.3,8.9,11.9,50.9,1.59,11.9,0.18251000000000006,189.32,0.08,1
8.3,7.58,0.008,256.5,11.4,0.5,0.082,0.04,2.5,1.2,0.003,0.082,0.002,25.0,106.1,1.5,0.4,1.5,11.2,36.3,0.31,10.042500000000004,0.095,136.0,0.1,0
8.4,9.34,0.051,408.0,17.8,18.6,0.807,0.05,8.8,2.5,0.017,0.827,0.02,58.0,134.2,15.0,1.9,16.0,16.8,45.0,2.88,9.47,0.32,182.0,0.14,1
8.4,7.43,0.063,382.5,13.7,21.7,0.997,0.08,4.9,2.2,0.017,1.017,0.02,52.1,143.8,10.1,1.8,9.9,15.3,50.4,1.73,10.7,0.261,198.0,0.16,1
8.2,0.85,0.008,302.9,1.1,2.0,0.202,0.05,2.0,0.7,0.005,0.204,0.005,49.0,144.0,7.0,0.7,5.5,16.6,50.0,0.95,13.84,0.1,192.0,0.15,1
8.355999999999987,2.6757000000000004,0.006300000000000004,357.11300000000006,13.2,4.235000000000002,0.06398000000000005,0.05169999999999996,4.150000000000002,1.6730000000000012,0.0023800000000000015,0.06402000000000005,0.0046400000000000035,45.80600000000002,152.83000000000004,10.083999999999998,1.1029000000000002,8.325,15.477999999999994,53.12800000000002,1.4138,9.1986,0.16643999999999998,194.79,0.23720000000000005,0
8.2,0.34,0.002,377.1,0.0,0.5,0.138,0.1,1.0,0.6,0.002,0.138,0.003,73.5,146.8,0.9,0.5,1.8,16.8,58.0,0.29,13.8,0.219,216.0,0.27,0
8.2,2.19,0.008,399.8,5.1,5.8,0.047,0.04,2.0,1.6,0.002,0.047,0.002,59.7,160.7,4.5,0.9,4.6,17.6,57.6,0.75,12.2,0.32,217.0,0.3,0
9.2,10.639500000000004,0.51,753.0,9.9,10.2,1.6,1.04,37.597999999999985,15.472999999999997,0.2734299999999999,1.6,0.09938000000000008,190.0,222.6,34.3,5.9,91.9,45.3,72.8,12.0,9.0799,5.11,357.63,0.2722000000000002,1
8.2,20.9,0.043,604.0,2.1,18.3,0.345,0.04,3.3,3.8,0.002,0.345,0.002,66.2,164.1,59.7,1.5,16.1,22.0,70.3,2.37,12.6,0.31,235.0,0.29,1
8.3,0.37,0.002,199.9,7.5,0.5,0.114,0.02,2.1,0.9,0.002,0.114,0.002,35.0,129.599,2.0,0.5,2.4,13.4,44.0,0.45,9.3,0.12614000000000003,169.18,0.11,0
8.4,1.16,0.006,416.8,2.9,2.0,0.037,0.03,1.0,1.2,0.003,0.037,0.002,63.50499999999999,158.122,23.963999999999995,1.2050000000000005,17.816,18.22500000000001,59.25900000000001,2.898,13.6,0.12743000000000002,223.59,0.25060000000000004,0
8.2,0.15,0.002,324.4,6.1,0.5,0.108,0.04,1.0,0.5,0.002,0.108,0.002,54.6,126.9,0.5,0.4,0.9,13.9,50.0,0.16,11.0,0.07,189.0,0.24,0
8.1,22.2,0.048,152.4,2.6,10.5,0.011,0.04,58.0,9.3,0.017,0.011,0.002,8.8,73.8,0.5,0.6,1.7,5.5,24.0,0.44,12.3,0.362,83.0,0.12,1
